mfl_id,sportradar_id,fantasypros_id,gsis_id,pff_id,sleeper_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,pfr_id,cfbref_id,rotowire_id,rotoworld_id,ktc_id,stats_id,stats_global_id,fantasy_data_id,swish_id,name,merge_name,position,team,birthdate,age,draft_year,draft_round,draft_pick,draft_ovr,twitter_username,height,weight,college,db_season
6947,6e116b89-5ea5-432a-bdc2-128ce4f27a28,,00-0022164,1335,,2505663,4477,,,396152,BollKy00,kyle-boller-1,3047,2256,,6355,184521,,,Kyle Boller,kyle boller,QB,FA,1981-06-17,39.9,2003,1,19,19,,75,220,California,2026
6948,,,,,,,,,,,,,3048,1973,,6356,184522,,,Mikhael Ricks,mikhael ricks,WR,KCC,1980-06-09,40.9,2003,1,20,,GeorgeFoster72,77,338,Georgia,2026
6950,8b5b9714-9533-4c7d-aa30-3ad3da3452aa,9528,00-0022121,1338,679,2505623,4480,6358,,396159,GrosRe00,rex-grossman-1,3050,2450,,6358,184524,11952,,Rex Grossman,rex grossman,QB,FA,1980-08-23,40.7,2003,1,22,22,,73,225,Florida,2026
6951,9d310afd-c478-48d7-a669-4171b055aaac,9631,00-0022178,1339,,2505674,4481,6359,,396170,McGaWi00,willis-mcgahee-1,2962,2265,,6359,184525,,,Willis McGahee,willis mcgahee,RB,FA,1981-10-21,39.5,2003,1,23,23,WillisMcGahee,72,235,Miami (Fla.),2026
6952,b7b58f9b-49c2-4d68-a331-ed66e901bb40,9139,00-0022165,1340,5,2505664,4482,6360,,396154,ClarDa00,dallas-clark-1,3051,1509,,6360,184526,244,,Dallas Clark,dallas clark,TE,FA,1979-06-12,41.9,2003,1,24,24,,75,252,Iowa,2026
6953,,,00-0022173,1341,,28061,4483,,,396165,JoseWi20,william-joseph-1,3037,1492,,6361,184527,,,William Joseph,william joseph,DT,OAK,1979-09-03,41.7,2003,1,25,25,,77,310,Miami (Fla.),2026
6954,,,,,,,,,,,,,3041,488,,6362,0,,,Jay Riemersma,jay riemersma,TE,BUF,1982-03-15,39.1,2003,1,26,,,79,322,Stanford,2026
6955,,,00-0021976,1343,,28063,4485,,,396164,JohnLa00,larry-johnson-1,3022,1315,,6363,184529,,,Larry Johnson,larry johnson,RB,FA,1979-11-19,41.5,2003,1,27,27,,73,235,Penn State,2026
6956,,,,,,,,,,,WoolAn20,andre-woolfolk-1,3052,228,,6364,0,,,Andre Woolfolk,andre woolfolk,CB,FA,1980-01-26,41.3,2003,1,28,28,,74,197,Oklahoma,2026
6957,e9134412-18b3-4142-af57-c7f2f66499f0,,00-0021990,1345,,2505502,4487,,285,396151,BarnNi20,nick-barnett-1,3040,1779,,6365,184531,,,Nick Barnett,nick barnett,LB,FA,1981-05-27,39.9,2003,1,29,29,NickBarnett,74,228,Oregon State,2026
6958,,,,,,,,,,,DaviSa21,sammy-davis-1,3039,630,,6366,0,,,Sammy Davis,sammy davis,CB,FA,1980-04-08,41.1,2003,1,30,30,,73,195,Texas A&M,2026
6959,49719963-98aa-43f2-8842-2f8cac1328b6,,00-0022077,1347,,2505580,4489,,658,396150,AsomNn20,nnamdi-asomugha-1,3053,779,,6367,184533,,,Nnamdi Asomugha,nnamdi asomugha,CB,FA,1981-07-06,39.8,2003,1,31,31,,74,210,California,2026
6960,fff0ccdb-7cfd-4aab-9620-cafef94631c8,,00-0022047,1348,,2505554,4490,,401,396153,BrayTy20,tyler-brayton-1,3054,780,,6368,184534,,,Tyler Brayton,tyler brayton,DE,FA,1979-11-20,41.5,2003,1,32,32,,78,280,Colorado,2026
6962,,,,,,,,,,395920,BailBo20,boss-bailey-1,3035,1884,,6370,0,,,Boss Bailey,boss bailey,LB,FA,1979-10-14,41.6,2003,2,2,34,,75,235,Georgia,2026
6963,ff20d740-c731-460d-a460-7ffb8f9644e9,,00-0022123,1351,185,2505625,4493,6371,,396100,TillCh20,charles-tillman-1,3056,2457,,6371,184537,4819,,Charles Tillman,charles tillman,CB,FA,1981-02-23,40.2,2003,2,3,35,peanuttillman,74,210,Louisiana-Lafayette,2026
6964,,,00-0021992,1352,,28072,4494,,,396133,WilsEu20,eugene-wilson-1,3057,1090,,6372,184538,,,Eugene Wilson,eugene wilson,S,FA,1980-08-17,40.7,2003,2,4,36,,70,196,Illinois,2026
6966,,,,,,,,,,,,,3059,2674,,6374,0,,,Andre Rison,andre rison,WR,OAK,1979-01-27,42.3,2003,2,6,,,77,305,Wisconsin,2026
6967,83a4271e-b7bb-4269-86d6-efe2892a5a7e,,00-0022080,1355,117,2505583,4497,6375,,396030,MathRa99,,3060,1420,,6375,184541,3242,,Rashean Mathis,rashean mathis,CB,FA,1980-08-27,40.7,2003,2,7,39,,73,195,Bethune-Cookman,2026
6968,f2dfc378-9eeb-462f-a05e-335464947548,,00-0022081,1356,,2505584,4498,,,395979,HendE.20,ej-henderson-1,3061,1177,,6376,184542,,,E.J. Henderson,ej henderson,LB,FA,1980-08-03,40.8,2003,2,8,40,56ejhenderson,73,245,Maryland,2026
6969,,,,,,,,,,,,,,1704,,6377,0,,,Ben Joppru,ben joppru,TE,FA,1980-01-05,41.3,2003,2,9,,,,272,Michigan,2026
6970,,,,,,,,,,395977,HamlKe20,ken-hamlin-1,3063,533,,6378,184544,,,Ken Hamlin,ken hamlin,S,FA,1981-01-20,40.3,2003,2,10,42,ken_hamlin,74,208,Arkansas,2026
6971,,,00-0022050,1359,,28079,4501,,1155,396101,TinoPi20,pisa-tinoisamoa-1,3064,382,,6379,184545,,,Pisa Tinoisamoa,pisa tinoisamoa,LB,FA,1981-07-15,39.8,2003,2,11,43,,73,230,Hawaii,2026
6972,,,,,,,,,,395990,JacoTa00,taylor-jacobs-1,3065,137,,6380,0,,,Taylor Jacobs,taylor jacobs,WR,FA,1981-05-30,39.9,2003,2,12,44,,73,205,Florida,2026
6973,,,,,,,,,,395995,JohnBe00,bethel-johnson-1,3066,1096,,6381,0,,,Bethel Johnson,bethel johnson,WR,FA,1979-02-11,42.2,2003,2,13,45,,71,200,Texas A&M,2026
6974,26978579-cae9-412a-bab8-576ee3824d76,,00-0021994,1362,,2505506,4504,,,395957,FlorDr20,,3067,631,,6382,184548,,,Drayton Florence,drayton florence,CB,FA,1980-12-19,40.4,2003,2,14,46,DraytonFlorence,72,200,Tuskegee,2026
6975,,,00-0021970,1363,,28083,4505,,1274,396038,MitcKa20,kawika-mitchell-1,3068,1380,,6383,184549,,,Kawika Mitchell,kawika mitchell,LB,FA,1979-10-10,41.6,2003,2,15,47,KawikaMitchell,73,253,South Florida,2026
6976,0ddd574f-94f9-4c53-8308-05146413d00f,,00-0021995,1364,,2505507,4506,,,396007,KelsCh21,,3038,2278,,6384,184550,,,Chris Kelsay,chris kelsay,DE,FA,1979-10-31,41.5,2003,2,16,48,,76,263,Nebraska,2026
6977,,,,,,,,,,396040,MoorEd20,eddie-moore-1,3069,1297,,6385,0,,,Eddie Moore,eddie moore,LB,DEN,1980-07-05,40.8,2003,2,17,49,,73,235,Tennessee,2026
6978,,,,,,,,,,,,,,,,6386,0,,,Ron Rivers,ron rivers,RB,ATL,1979-05-12,42.0,2003,2,18,,,77,301,Iowa,2026
6979,,,,,,,,,,396059,PierTe20,terry-pierce-1,3071,1987,,6387,0,,,Terry Pierce,terry pierce,LB,FA,1981-06-21,39.9,2003,2,19,51,,73,251,Kansas State,2026
6980,,,,,,,,,,396099,ThomCh23,,3072,2591,,6388,0,,,Chaun Thompson,chaun thompson,LB,FA,1980-05-22,41.0,2003,2,20,52,,74,250,West Texas A&M,2026
6981,,,,,,,,,,395983,HobsVi20,victor-hobson-1,3073,910,,6389,0,,,Victor Hobson,victor hobson,LB,FA,1980-02-03,41.3,2003,2,21,53,,72,254,Michigan,2026
6982,eb1d1304-1900-4587-ae06-75c77efd85a8,9020,00-0022084,1369,655,2505587,4512,6390,,395928,BoldAn00,anquan-boldin-1,3074,2078,,6390,184556,11712,,Anquan Boldin,anquan boldin,WR,FA,1980-10-03,40.6,2003,2,22,54,AnquanBoldin,73,220,Florida State,2026
6983,8fb1d376-b020-45f0-8c31-6a9a5e262bc5,,00-0021951,1370,,2505467,4513,,1394,396077,ScotBr20,bryan-scott-1,3075,2137,,6391,184557,,,Bryan Scott,bryan scott,LB,FA,1981-04-13,40.1,2003,2,23,55,teambryanscott,73,220,Penn State,2026
6984,f28cbca1-9c1e-4b90-865a-699bfa386c75,,00-0021977,1371,214,2505492,4514,,,396106,UmenOs99,,3076,975,,6392,184558,5400,,Osi Umenyiora,osi umenyiora,DE,FA,1981-11-16,39.5,2003,2,24,56,OsiUmenyiora,75,255,Troy State,2026
6985,3b1652c1-dbe1-4a18-acb8-cc51bdfed998,,00-0022085,1372,,2505588,4515,,,395911,AdamAn20,,3077,473,,6393,184559,,,Anthony Adams,anthony adams,DT,FA,1980-06-18,40.9,2003,2,25,57,spiceadams,72,310,Penn State,2026
6986,,,,,,,,,,395951,,,3078,1519,,6394,0,,,Michael Doss,michael doss,S,FA,1981-03-24,40.1,2003,2,26,,,70,207,Ohio State,2026
6987,,,,,,,,,,395989,JackAl23,alonzo-jackson-1,3079,664,,6395,0,,,Alonzo Jackson,alonzo jackson,LB,FA,1980-09-15,40.6,2003,2,27,59,,76,268,Florida State,2026
6988,,,,,,,,,,395937,CaliTy00,tyrone-calico-1,3080,182,,6396,0,,,Tyrone Calico,tyrone calico,WR,FA,1980-11-09,40.5,2003,2,28,60,,76,220,Middle Tennessee Sta,2026
6989,,,00-0022126,1376,,28097,4519,,,396085,SmitL.00,lj-smith-1,3081,725,,6397,0,,,L.J. Smith,lj smith,TE,FA,1980-05-13,41.0,2003,2,29,61,,75,258,Rutgers,2026
6990,,,,,,,,,,,,,3082,629,,6398,0,,,Terrance Kiel,terrance kiel,S,FA,,,2003,2,30,,,,204,Texas A&M,2026
6991,,,,,,,,,,396000,JohnTe00,teyo-johnson-1,3083,826,,6399,0,,,Teyo Johnson,teyo johnson,TE,BUF,1981-11-29,39.4,2003,2,31,63,,78,260,Stanford,2026
6992,,,,,,,,,2210,396122,WhitDe20,dewayne-white-1,3084,288,,6400,0,,,Dewayne White,dewayne white,DE,FA,1979-10-19,41.6,2003,2,32,64,,74,273,Louisville,2026
6993,,,00-0022171,1380,,28101,4523,,,396119,WashKe00,kelley-washington-1,3085,2517,,6401,184567,,,Kelley Washington,kelley washington,WR,FA,1979-08-21,41.7,2003,3,1,65,,75,217,Tennessee,2026
6994,e0e205f1-065c-4c56-9721-0eab8c54ab9b,,00-0021998,1381,656,2505510,4524,6402,,396068,ReddCo20,cory-redding-1,3413,1885,,6402,184568,11722,,Cory Redding,cory redding,DE,FA,1980-11-15,40.5,2003,3,2,66,CRedd90,76,318,Texas,2026
6995,,,,,,,,,,396057,PeekAn20,antwan-peek-1,3419,1605,,6403,0,,,Antwan Peek,antwan peek,LB,FA,1979-10-29,41.5,2003,3,3,67,,75,250,Cincinnati,2026
6996,8adb8839-594e-4a15-8c8b-a67cc6ed8db6,,00-0022128,1383,,2505630,4526,,,395932,BrigLa99,lance-briggs-1,4141,2438,,6404,184570,,,Lance Briggs,lance briggs,LB,FA,1980-11-12,40.5,2003,3,4,68,55Berger,73,244,Arizona,2026
6997,e38c9b1b-7c51-48a2-ac1d-a752502e8930,9275,00-0022127,1384,23,2505629,4527,6405,,396134,WittJa00,jason-witten-1,3086,1990,,6405,184571,722,,Jason Witten,jason witten,TE,FA,1982-05-06,39.8,2003,3,5,69,JasonWitten,78,263,Tennessee,2026
6998,,,00-0021941,1385,,28106,4528,,904,395978,HayeGe20,gerald-hayes-1,3344,2034,,6406,184572,,,Gerald Hayes,gerald hayes,LB,FA,1980-10-10,40.6,2003,3,6,70,,73,250,Pittsburgh,2026
6999,a3365ad4-f2cd-4342-9488-146e44aa9d18,9485,00-0021999,1386,,2505511,4529,6407,459,395935,BurlNa00,nate-burleson-1,3087,1158,,6407,184573,,,Nate Burleson,nate burleson,WR,FA,1981-08-19,39.7,2003,3,7,71,Nate13Burleson,72,198,Nevada,2026
7002,d4f64624-e0d9-46c9-bfec-86d72c57de43,,,,,2505513,,,2169,395944,CurtKe00,kevin-curtis-2,3088,378,,6410,184576,,,Kevin Curtis,kevin curtis,WR,FA,1978-07-17,42.8,2003,3,10,74,,72,186,Utah State,2026
7004,,,,,,,,,,396079,SeidMi00,mike-seidman-1,3089,2395,,6412,0,,,Mike Seidman,mike seidman,TE,FA,1981-02-11,40.2,2003,3,12,76,,76,261,UCLA,2026
7005,,,,,,,,,,396086,SmitMu00,musa-smith-1,3021,2189,,6413,0,,,Musa Smith,musa smith,RB,FA,1982-05-31,38.9,2003,3,13,77,,72,232,Georgia,2026
7007,,,,,,,,,,396058,PeteKe21,,3406,1780,,6415,184581,,,Kenny Peterson,kenny peterson,DE,FA,1978-11-21,42.5,2003,3,15,79,onlyoneme90,75,300,Ohio State,2026
7008,,,,,,,,,,,,,,609,,6416,0,,,Damien Robinson,damien robinson,DB,NYJ,1980-02-22,41.2,2003,3,16,,,,350,Arkansas-Pine Bluff,2026
7010,,,,,,,,,,396028,MannRi20,ricky-manning-1,3173,2356,,6418,0,,,Ricky Manning,ricky manning,CB,FA,1980-11-18,40.5,2003,3,18,82,,,185,UCLA,2026
7011,,,00-0022090,1398,,28119,4541,,,396131,WillSa22,sam-williams-3,3550,793,,6419,184585,,,Sam Williams,sam williams,LB,OAK,1980-07-28,40.8,2003,3,19,83,,77,260,Fresno State,2026
7012,ddfe94ad-1e04-4d94-b210-38bee6244f63,,00-0022167,1399,,2505666,4542,,2203,395940,CrocCh20,chris-crocker-1,3460,2590,,6420,184586,,,Chris Crocker,chris crocker,CB,FA,1980-03-09,41.2,2003,3,20,84,,71,197,Marshall,2026
7013,,,,,,,,,,395917,AskeB.00,bj-askew-1,3090,924,,6421,184587,,,B.J. Askew,bj askew,RB,FA,1980-08-19,40.7,2003,3,21,85,,75,233,Michigan,2026
7016,,,,,,,,,,396067,RagoDa00,dave-ragone-1,3091,1604,,6424,0,,,Dave Ragone,dave ragone,QB,FA,1979-10-03,41.6,2003,3,24,88,,75,221,Louisville,2026
7017,,,,,,,,,,396127,WillAn20,andrew-williams-1,3171,486,,6425,835185,,,Andrew Williams,andrew williams,DE,FA,1979-04-18,42.1,2003,3,25,89,,76,294,Miami (Fla.),2026
7018,45115f1f-1e74-44dc-bea8-330c3b1eea45,,00-0022158,1405,,2505658,4548,,,396095,StriDo20,donald-strickland-1,3162,1554,,6426,184592,,,Donald Strickland,donald strickland,CB,FA,1980-11-24,40.5,2003,3,26,90,,70,185,Colorado,2026
7019,1a297388-37ec-43b0-b194-61bb398a8953,9625,00-0022054,1406,55,2505561,4549,6427,1491,396083,ShiaVi00,,3092,939,,6427,184593,1614,,Visanthe Shiancoe,visanthe shiancoe,TE,FA,1980-06-18,40.9,2003,3,27,91,VShiancoe,76,250,Morgan State,2026
7020,,,,,,,,,,395925,BattJu20,julian-battle-1,3291,1353,,6428,0,,,Julian Battle,julian battle,CB,FA,1981-07-11,39.8,2003,3,28,92,,74,205,Tennessee,2026
7021,,,,,,,,,339,397221,BrowCh03,chris-brown-1,3025,199,,6429,0,,,Chris Brown,chris brown,RB,FA,1981-04-17,40.1,2003,3,29,93,,75,235,Colorado,2026
7022,,,00-0022004,1408,,28130,4552,,,395941,CrowAn20,angelo-crowell-1,3417,2277,,6430,184596,,,Angelo Crowell,angelo crowell,LB,FA,1981-08-16,39.7,2003,3,30,94,,73,246,Virginia,2026
7023,,,,,,,,,,396034,McMuBi00,billy-mcmullen-1,3094,773,,6431,0,,,Billy McMullen,billy mcmullen,WR,FA,1980-03-08,41.2,2003,3,31,95,,76,215,Virginia,2026
7024,,,,,,,,,1617,395956,FargJu00,justin-fargas-1,3093,786,,6432,184598,,,Justin Fargas,justin fargas,RB,FA,1980-01-25,41.3,2003,3,32,96,,73,220,Southern California,2026
7025,,,00-0022005,1411,,28133,4555,,1583,396084,SimmCh00,chris-simms-1,3095,318,,6433,184599,,,Chris Simms,chris simms,QB,FA,1980-08-29,40.7,2003,3,33,97,,76,231,Texas,2026
7026,,,,,,,,,,,WeatDe20,dennis-weathersby-1,3013,5,,6434,0,,,Dennis Weathersby,dennis weathersby,CB,FA,1980-06-16,40.9,2003,4,1,98,,73,204,Oregon State,2026
7027,,,,,,,,,,396062,PinnAr00,artose-pinner-1,3096,1862,,6435,0,,,Artose Pinner,artose pinner,RB,FA,1978-01-05,43.3,2003,4,2,99,,70,232,Kentucky,2026
7028,dadcbaf3-cd13-43dd-8b7a-9f81db468872,,00-0030126,8034,1393,40199,15915,26874,,396001,JohnTJ00,todd-johnson-1,3183,2467,,6436,465820,14923,,Todd Johnson,todd johnson,S,FA,1978-12-18,42.4,2003,4,3,251,,76,295,Florida,2026
7029,,,,,,,,,,395946,DaviDo01,domanick-davis-1,3097,1614,,6437,0,,,Domanick Williams,domanick williams,RB,FA,1980-10-01,40.6,2003,4,4,101,,,221,LSU,2026
7031,10bdad00-6a4b-42eb-b54a-4cd94e3ed626,,00-0022137,1416,,2505639,4561,,,395991,JameBr20,bradie-james-1,3185,2698,,6439,184628,,,Bradie James,bradie james,LB,FA,1981-01-17,40.3,2003,4,6,103,bradiejamesgang,74,240,LSU,2026
7032,,,,,,,,,,396135,WrigGe00,george-wrighster-1,3099,1422,,6440,0,,,George Wrighster,george wrighster,TE,FA,1981-04-01,40.1,2003,4,7,104,georgewrighster,75,257,Oregon,2026
7033,,,,,,,,,,,SmitOn00,onterrio-smith-1,3024,1188,,6441,0,,,Onterrio Smith,onterrio smith,RB,FA,1980-12-08,40.4,2003,4,8,105,,70,214,Oregon,2026
7034,,,,,,,,,1364,404467,McDoSh00,shaun-mcdonald-1,3098,370,,6442,0,,,Shaun McDonald,shaun mcdonald,WR,FA,1981-06-13,39.9,2003,4,9,106,,70,183,Arizona State,2026
7035,,,,,,,,,,395974,GrocDe20,dejuan-groce-1,3186,415,,6443,0,,,Dejuan Groce,dejuan groce,CB,FA,1980-02-17,41.2,2003,4,10,107,,70,191,Nebraska,2026
7036,,,,,,,,,,395972,GrifQu00,quentin-griffin-1,3100,1951,,6444,0,,,Quentin Griffin,quentin griffin,RB,FA,1981-01-12,40.3,2003,4,11,108,,67,195,Oklahoma,2026
7037,93eb3448-7412-4f13-94b5-e693c090c35d,,00-0022139,1421,,2505641,4567,,,395998,JohnJa23,,3187,2230,,6445,184634,,,Jarret Johnson,jarret johnson,LB,FA,1981-08-14,39.7,2003,4,12,109,,75,260,Alabama,2026
7038,eec73720-d572-44cc-8f60-be5099b6c4b2,9561,00-0022055,1422,662,2505562,4568,6446,,396113,WallSe00,seneca-wallace-1,3101,503,,6446,184635,11755,,Seneca Wallace,seneca wallace,QB,FA,1980-08-06,40.8,2003,4,13,110,,71,205,Iowa State,2026
7039,68728f80-e3ff-44b5-a7fa-a9683f5cb76f,,00-0022008,1423,,2505520,4569,,1286,396033,McGeTe99,,3188,2307,,6447,184636,,,Terrence McGee,terrence mcgee,CB,FA,1980-10-14,40.6,2003,4,14,111,,69,205,Northwestern State,2026
7040,,,00-0022009,1424,,28148,4570,,,396125,WilhMa20,matt-wilhelm-1,3189,578,,6448,184637,,,Matt Wilhelm,matt wilhelm,LB,FA,1981-02-02,40.3,2003,4,15,112,,76,245,Ohio State,2026
7042,f3e7c7ea-1b58-4797-a359-b23ba24cf073,,00-0022010,1426,,2505522,4572,,,395955,EasoNi20,,3190,1986,,6450,184639,,,Nicholas Eason,nicholas eason,DE,FA,1980-05-29,40.9,2003,4,17,114,,75,305,Clemson,2026
7043,,,,,,,,,,396096,SuggLe00,lee-suggs-1,3023,2575,,6451,0,,,Lee Suggs,lee suggs,RB,FA,1980-08-11,40.7,2003,4,18,115,,,206,Virginia Tech,2026
7044,,,00-0022140,1428,,28152,4574,,,396078,ScotIa20,ian-scott-1,3191,2439,,6452,184641,,,Ian Scott,ian scott,DT,FA,1981-11-08,39.5,2003,4,19,116,,75,315,Florida,2026
7045,,,00-0021955,1429,,28153,4575,,,396013,KlecDa20,dan-klecko-1,3192,1092,,6453,184642,,,Dan Klecko,dan klecko,DT,ATL,1981-01-12,40.3,2003,4,20,117,,71,275,Temple,2026
7046,,,,,,,,,,395999,JohnJe00,jeremi-johnson-1,3102,2529,,6454,0,,,Jeremi Johnson,jeremi johnson,RB,FA,1980-09-04,40.7,2003,4,21,118,,71,270,Western Kentucky,2026
7047,,,,,,,,,,,BranCo20,colin-branch-1,3193,2367,,6455,0,,,Colin Branch,colin branch,S,FA,1980-03-02,41.2,2003,4,22,119,,71,205,Stanford,2026
7048,03011d01-3069-4324-87bd-756989391979,,00-0021956,1432,,2505472,4578,,,396071,SamuAs20,asante-samuel-1,3194,1127,,6456,184645,,,Asante Samuel,asante samuel,CB,FA,1981-01-06,40.3,2003,4,23,120,pick_six22,70,185,Central Florida,2026
7049,,,00-0022011,1433,,28157,4579,,,395973,GrifJu00,justin-griffith-1,3103,2132,,6457,184646,,,Justin Griffith,justin griffith,RB,HOU,1980-07-21,40.8,2003,4,24,121,,72,232,Mississippi State,2026
7050,,,,,,,,,,,,,,1553,,6458,0,,,Charlie Rogers,charlie rogers,WR,SEA,1980-08-27,40.7,2003,4,25,,,77,325,Marshall,2026
7051,,,,,,,,,,,BabeRo20,roderick-babers-1,3195,1894,,6459,0,,,Roderick Babers,roderick babers,CB,FA,1980-10-06,40.6,2003,4,26,123,,,190,Texas,2026
7052,aff54abb-40bc-4a14-8569-62d25a12fa0d,9061,00-0022097,1436,386,2505600,4582,6460,,396021,LloyBr00,brandon-lloyd-1,3104,449,,6460,184649,8694,,Brandon Lloyd,brandon lloyd,WR,FA,1981-07-05,39.8,2003,4,27,124,mrblloyd,72,200,Illinois,2026
7053,3572653c-d492-4423-ac5d-5fc735a7a6ae,,00-0021891,1437,,2505428,4583,,,396097,TaylIk20,ivan-taylor-1,3196,651,,6461,184650,,,Ike Taylor,ike taylor,CB,FA,1980-05-05,41.0,2003,4,28,125,Ike_SwagginU,74,195,Louisiana-Lafayette,2026
7054,,,,,,,,,,,LongRi20,rien-long-1,3179,209,,6462,0,,,Rien Long,rien long,DT,FA,1981-08-07,39.8,2003,4,29,126,,78,300,Washington State,2026
7055,,,00-0021915,1439,,28163,4585,,631,395913,AikeSa00,sam-aiken-1,3105,2261,,6463,184652,,,Sam Aiken,sam aiken,WR,FA,1980-12-14,40.4,2003,4,30,127,,74,215,North Carolina,2026
7056,,,,,,,,,,,,,3197,1939,,6464,0,,,Bryant McNeal,bryant mcneal,DE,FA,1979-07-13,41.8,2003,4,31,,,76,248,Clemson,2026
7057,,,,,,,,,,,PierSh20,shurron-pierson-1,,794,,6465,0,,,Shurron Pierson,shurron pierson,LB,FA,1982-05-31,38.9,2003,4,32,129,,74,250,South Florida,2026
7058,,,,,,,,,,,,,3199,,,6466,0,,,Shaun Rogers,shaun rogers,DL,DET,1979-09-13,41.7,2003,4,33,,,77,303,West Virginia,2026
7059,,,,,,,,,,,GreeJa20,,3200,736,,6467,0,,,Jamaal Green,jamaal green,DE,WAS,1980-06-05,40.9,2003,4,34,131,,74,258,Miami (Fla.),2026
7060,,,,,,,,,,396102,ToefLa00,labrandon-toefield-1,3106,1480,,6468,0,,,Labrandon Toefield,labrandon toefield,RB,FA,1980-09-24,40.6,2003,4,35,132,,71,235,LSU,2026
7062,ac75da31-79cc-443e-adb1-a32b09565816,,00-0022143,1445,,2505645,4592,,,396044,MughOv00,ovie-mughelli-1,3107,2235,,6470,184659,,,Ovie Mughelli,ovie mughelli,RB,FA,1980-06-10,40.9,2003,4,37,134,oviemughelli34,73,250,Wake Forest,2026
7063,,,,,,,,,,,BateSo20,solomon-bates-1,3182,524,,6471,0,,,Solomon Bates,solomon bates,LB,FA,1982-04-18,39.1,2003,4,38,135,,73,243,Arizona State,2026
7064,,,,,,,,,,,AbduKh20,,3202,2521,,6472,750369,,,Khalid Abdullah,khalid abdullah,LB,FA,1979-03-06,42.2,2003,5,1,136,,70,211,Mars Hill,2026
7065,,,,,,,,,,395985,HoltTe20,terrence-holt-1,3203,1864,,6473,0,,,Terrence Holt,terrence holt,S,FA,1980-03-05,41.2,2003,5,2,137,,74,208,North Carolina State,2026
7066,ef5fad36-71e2-433c-885d-9562ecd60bc5,,00-0022059,1447,263,2505566,4596,6474,1276,396031,MathRo20,,3163,1568,,6474,184663,6539,,Robert Mathis,robert mathis,LB,FA,1981-02-26,40.2,2003,5,3,138,RobertMathis98,74,245,Alabama A&M,2026
7067,,,00-0022144,1448,,28175,4597,,2175,396109,WadeBo00,bobby-wade-1,3108,2423,,6475,184664,,,Bobby Wade,bobby wade,WR,FA,1981-02-25,40.2,2003,5,4,139,80bobbywade,70,195,Arizona,2026
7068,,,,,,,,,,,PageDe20,derek-pagel-1,3168,923,,6476,0,,,Derek Pagel,derek pagel,S,FA,1979-10-24,41.5,2003,5,5,140,,,208,Iowa,2026
7069,,,,,,,,,,,KingKe20,kenny-king-1,,2069,,6477,0,,,Kenny King,kenny king,DT,FA,1981-04-23,40.0,2003,5,6,141,,76,284,Alabama,2026
7071,,,00-0021982,1452,,28179,4601,,28,395963,GageJu00,justin-gage-1,3109,2429,,6479,184668,,,Justin Gage,justin gage,WR,FA,1981-01-24,40.3,2003,5,8,143,,76,204,Missouri,2026
7072,,,,,,,,,,,DaviJa24,james-davis-2,3206,1879,,6480,0,,,James Davis,james davis,LB,FA,1979-04-26,42.0,2003,5,9,144,,74,240,West Virginia,2026
7073,,,,,,,,,,396043,MoorKi20,kindal-moorehead-1,3207,2357,,6481,0,,,Kindal Moorehead,kindal moorehead,DT,FA,1978-10-14,42.6,2003,5,10,145,,74,299,Alabama,2026
7074,e9421aae-7292-4ce4-80ca-2559e7f3e0e0,,00-0022147,1455,,2505649,4604,,1730,395960,FranAu20,,3208,2231,,6482,184671,,,Aubrayo Franklin,aubrayo franklin,DT,FA,1980-08-27,40.7,2003,5,11,146,,73,320,Tennessee,2026
7075,,,,,,,,,,,LeexJa21,,3209,,,6483,0,,,James Lee,james lee,DT,FA,1985-08-17,35.7,2003,5,12,147,,76,305,Oregon State,2026
7076,,,,,,,,,,,CurlDa20,,3110,,,6484,0,,,Dan Curley,dan curley,TE,NOS,1978-09-25,42.6,2003,5,13,148,,76,260,Eastern Washington,2026
7077,10cbd345-4c04-4f4a-96e0-b7f398c751d9,,00-0022017,1458,9,2505529,4607,6485,,396075,ScifMi20,,3210,626,,6485,184674,383,,Mike Scifres,mike scifres,PN,FA,1980-10-08,40.6,2003,5,14,149,,74,215,Western Illinois,2026
7078,,,,,,,,,,,,,,,,6486,0,,,Matthew Walters,matthew walters,DE,NYJ,1979-08-22,41.7,2003,5,15,,,77,272,Miami (Fla.),2026
7080,,,00-0022168,1461,,28188,4610,,,396019,LehaMi20,michael-lehan-1,3212,2581,,6488,0,,,Michael Lehan,michael lehan,CB,NOS,1979-11-25,41.5,2003,5,17,152,,72,200,Minnesota,2026
7082,,,00-0022100,1463,,28190,4612,,,396048,NickDo20,donnie-nickey-1,3214,210,,6490,184679,,,Donnie Nickey,donnie nickey,S,TEN,1980-04-25,41.0,2003,5,19,154,,75,226,Ohio State,2026
7083,,,,,,,,,,396130,WillMe20,,3215,,,6491,0,,,Melvin Williams,melvin williams,DE,FA,1979-02-02,42.3,2003,5,20,155,,74,270,Kansas State,2026
7084,,,00-0021929,1465,,28192,4614,,1739,396017,LeexDo00,donald-lee-1,3111,1278,,6492,184681,,,Donald Lee,donald lee,TE,FA,1980-08-31,40.7,2003,5,21,156,,76,248,Mississippi State,2026
7086,,,,,,,,,,,MadiAd00,adrian-madise-1,3112,1975,,6494,0,,,Adrian Madise,adrian madise,WR,FA,1980-03-23,41.1,2003,5,23,158,,71,215,TCU,2026
